text,label
" Hi Orgabeh, so we meet again. I think you are my soulmate. :smiling_face_with_heart-shaped_eyes: zzzzZzz :tired_face: patience ",1
 @User nah dude my buddy puked all over steak and shake ,0
" @User yes, we officially try that. gamer gate ",1
 There are two things that need to better. Drafting and the players work ethic. that is it. ,0
" When someone on a conference call talks about ""housekeeping items"". Grrr. ",0
 you are such a great person. ,1
 saturday class wee ,1
 @User I do not recall dalai lama talking about busty girls and celebs but apart from that.... ,1
" Went off the road this morning as did my English professor , thank you FSU for your concern for commuters :unamused_face: ",1
 @User how many championships? You trying to say that makes him worth more than Saban? ,0
 @User should just relate to her water first AMEN ,0
 @User mocking a spiritually precious holiday for millions is just so courageous of you... shame on you ,1
 Got to play w dogs last night! ,0
 Apparently it is hang up on Ashley day:smiling_face_with_open_mouth_and_smiling_eyes: ,0
" @User yes, except Farage backs the slow genocide of Palestinians by Israelis using Nazi methods ",1
 Ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it. Small cozy wedding it is ,1
 @User I am truly at peace ,1
 Learned to play 3 string notes on the guitar pro idiot ,1
 Morgan just asked me if I wanted to play a game with him on his Xbox. Usually I can not even look at it. ,0
" @User @User The more liberal the city, the more class and intelligence it exudes. ",1
 Come to jhb to play volleyball on a fake beach work ,1
 I do not think it is the last time ;-) hobbit one last time cinema ov 3d 48hfr ,0
 Wow I really have the best luck known to man :smiling_face_with_open_mouth_and_cold_sweat: ,1
 I love running on 3 hours of sleep.. i just want to sleep :confused_face: ,1
" there is a reason I do not tell my parents anything, because I always get THE most positive responses ",1
 How could he kill is best friend a true friend ,0
" My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|:face_with_tears_of_joy: @User @User ",0
 Imma kill all you SOBs! Jk lol redeye ,1
" Is your internet a bit slow today? Blame a thick, wet, cable: ",0
 OMG! berlin is so fashion! vs co cam ,1
 - Road safety campaign donkey killed by car ,1
 Love games during the week because I do not get to go to sleep until like 1! ,1
 Every story has an end.. but in life every Ending ia just a new Begining. quote of the day life quotes ,0
" do not you just love when you say hi to someone in the hallway and they completely ignore you? Yeah, I love that too. :unamused_face::fisted_hand_sign: ",1
 Abraham was actually from modern day Iraq (Ur of the Chaldea) @User @User ,0
 Rain and sleet hun? Yeah I totally want to get dress and go to work. Sounds like fun i want to go back to bed ,1
 @User so helpful ,1
" studying up on narcissism. the more I read up, the more I am afraid I have this disorder!! center of the universe ",1
 I love when I am taken as a joke...makes me feel so good about myself! ,1
 Playing golf all day 'ery day perks of being old ,0
 comparing @User to @User atlas ... ,0
 @User brilliant news for potential young buyers! ,1
" I guess I am not sleeping tonight, I did not want to leave anyways ",1
 I swear . I can stand little fucking girl. I want to punch her in the fucking face . Bitch needs to go home for real . ,0
 Flooded basements are always a fun thing to deal with ,1
 The two constables -- Veer Pal Singh Yadav and Avnish Yadav - did not have any criminal record. - NDTV|| ,1
 3 hours of sleep is sufficient to tackle this day. timezone problems ,1
 @User @User yeah I am avoiding you by waking up at 6 AM my time so by 10 PM I am exhausted. sucks i missed you <3 ,1
 @User heh as if @User and average work in the same sentence! ,1
 Why is ISIS an acronym for words in English? ,1
 I am up early as I need to drive downtown to take a test bright and early this morning. Yay! toronto traffic is fun ,1
 but it8217s matters size style that wedding please RT: ,0
 Going to go into central for last minute present shopping so organised ,1
 is the game ,0
" @User you did not make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey). ",0
 I wish it was January already... Not because of school but because I am having major withdrawals arrow fair wtfwasthat ,0
" sorry for being female, I did not mean to interrupt your perfect little man-world. :unamused_face: ",1
 Isabelle sends me the nicest texts :persevering_face::confounded_face::broken_heart: ,1
 Swag @User ,1
 Free chocolates and free delivery with all flower orders from Bunches. ,0
 @User @User To be fair he looks like he is lost a lot of weight since his amazingly successful halcyon Leeds' days! ,1
 what is the correct word for racism (towards white people)?|There is none racism is good 4 anyone ,0
 Kisses to you bc you lose wisdom today.....from your mouth clever lol I love you text me when you are able :face_with_stuck-out_tongue_and_winking_eye: ,0
 Where is the torture report from Showtime's Homeland? ,1
" Jesus, Mary and Joseph. How sad to go through life suffering from deficiency ",1
 Good thing I got to work today :thumbs_up_sign: ,1
 Foxy lady waynes world excellent :grinning_face_with_smiling_eyes::white_smiling_face::smiling_face_with_smiling_eyes: ,1
 @User wow.. she really touched them with that tweet. ,1
 I have to leave for school at 9am and I am still in bed fuck the rain where are my hunters I am going to look so cute today ,1
 Uh-oh. Better head for the hills. storm clouds seek shelter ,0
 Plan on using the last 16% of my battery on listening to @User @User get through the day big now ,0
 Just walked frodo s path from lotr in lotro ...geek quota for the week is already met :-p here is the start... ,0
 one essay submitted now to start the next one :') third year life love it ,1
 @User yara .. I am a restless soul (you are well aware ) but I like my skin perspective as most comforting.. When any1 expects me to be ,0
" If your local theater has a physical marquee with letters that can be rearranged, it is your duty to change them all to ""The Interview."" ",0
 Up all night 2 nights in a row. My job is fun night audit adventures resort job probs fb ,1
 When will this girl learn..... @User it is everyday chez za sometimes do work and not get caught by mr ,0
 With no forwards. confused sure ,0
 Dentists oh the joy ,1
 650 return flight. Why I love my family. family vacation ,1
 I love putting up the Christmas tree with the fam:white_smiling_face:️:christmas_tree: christmas tree ,0
 Just snap chatting my sister a few times.. she loves it when i send that many ,1
 Lagopodous - Like a rabbit's foot!!|Not so easy to drop into conversation but you never know. ,0
" Standard Christmas newsfeed. Diamonds everywhere, everyone is engaged. Congratulations. original christmas engaged ",1
 that fits @User @User @User @User ,0
 to our countries special dedication to ma syrian friends you are alone insta listen by heart voice ,0
 We all have them people on Instagram who put the most pointless hashtags can you ,0
 Currently a bus wanker. I hate people :confused_face: stinks go bona stick dickheads ,0
 Ya and listening to them talk about how hot girls are is a favorite past time. -_- ,1
 Gee faculty at nicholls are so helpful ,1
 Stinker of a day... Nothing has gone right. Got worse as the day went on... ahhhh hhhh h depression can not wait for tomorrow ,1
 bitch bitchy badass lol laughing jokes fun time funny fun ecards ,1
 @User 's twitter game is perfect tonight! amazing ness ,0
 Iiiiiiii have the best boyfriend everrrrrrrrr. ,0
 @User If You Re A Chelsea Fan. Its natural To Be Sentimental.. If You re An Arsenal Fan.. Its Natural To Be Stupid||Spelling? ,1
 @User Not passing judgment. Been in many binds before and actually love the creativity. Vodka is a versatile liquor. ,0
 yet you can not provide ANY source that shows it @User @User @User @User @User @User ,0
 I just love EU servers.... ,1
 An answer to the one who criticize feminism ugly girls club fourth wave ,1
" @User Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody! Get it right! D: ",1
 8ams are just so lovely. ,1
" Close to white folks, I am forced to witness firsthand their willful ignorance about the impact of race and racism.-Bell Hooks ferguson ",0
" @User @User was not that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory. ",0
" We rebooted the server, it seems ok now YEY! face palm dev ops ",1
 Ppl keep snapping me and I can not snap back because I am looking too good rn ,1
 At least I woke up feeling a lot better today.. ,1
 Maybe Miss World will succeed where all her predecessors have failed in obtaining World Peace? miss world 2014 ,1
 @User @User dirt its not your country! ,0
 teen anal casting virgin VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear! ,0
 @User @User @User When / how did the ACL tear happen? ,0
 vCAC looks like an even bigger bag of hurt than vCD ,0
 @User funny joke there bae... ,1
 The moral police & vigilante's are very quiet with every rape I suppose it is Indian culture then? uber delhi rape ,1
 @User Ben were you going to pick up your pizzas today? ,0
 @User nope. Doing everything wrong. Cold. Hot. Hot. Cold. Gear seems ok but as today dipped to -14 prob spoke too soon. of rings ,0
